"업체명","적용지역","광역지역","상위지역","하위지역","검색문구","위도","경도","지오코딩상태","검색결과주소"
"한국미인테라피","서울","서울","영등포구","대림동","대한민국 서울특별시 영등포구 대림동","37.4967202","126.9011231","OK","대림동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","도림동","대한민국 서울특별시 영등포구 도림동","37.5082619","126.8993866","OK","도림동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","문래동","대한민국 서울특별시 영등포구 문래동","37.5158226","126.8922546","OK","문래동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","신길동","대한민국 서울특별시 영등포구 신길동","37.5065214","126.9119108","OK","신길동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","양평동","대한민국 서울특별시 영등포구 양평동","37.5384352","126.8934868","OK","양평동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","여의동","대한민국 서울특별시 영등포구 여의동","37.5284646","126.9300522","OK","여의동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","영등포동","대한민국 서울특별시 영등포구 영등포동","37.5222786","126.9078574","OK","영등포동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","영등포구","영등포본동","대한민국 서울특별시 영등포구 영등포본동","37.5136772","126.9102027","OK","영등포본동, 영등포구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","남영동","대한민국 서울특별시 용산구 남영동","37.5450805","126.9748884","OK","남영동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","보광동","대한민국 서울특별시 용산구 보광동","37.5267109","127.0002165","OK","보광동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","서빙고동","대한민국 서울특별시 용산구 서빙고동","37.5176908","126.9912397","OK","서빙고동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","용문동","대한민국 서울특별시 용산구 용문동","37.5380978","126.9586211","OK","용문동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","용산2가동","대한민국 서울특별시 용산구 용산2가동","37.5388210","126.9836884","OK","용산2가동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","원효로동","대한민국 서울특별시 용산구 원효로동","37.5355383","126.9535053","OK","원효로동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","이촌동","대한민국 서울특별시 용산구 이촌동","37.5192594","126.9665446","OK","이촌동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","이태원동","대한민국 서울특별시 용산구 이태원동","37.5384200","126.9920000","OK","이태원동, 이태원2동, 용산구, 서울특별시, 04344, 대한민국"
"한국미인테라피","서울","서울","용산구","청파동","대한민국 서울특별시 용산구 청파동","37.5484522","126.9672724","OK","청파동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","한강로동","대한민국 서울특별시 용산구 한강로동","37.5306543","126.9674196","OK","한강로동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","한남동","대한민국 서울특별시 용산구 한남동","37.5382200","127.0074000","OK","한남동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","효창동","대한민국 서울특별시 용산구 효창동","37.5434100","126.9603700","OK","효창동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","용산구","후암동","대한민국 서울특별시 용산구 후암동","37.5501100","126.9802800","OK","후암동, 용산구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","갈현동","대한민국 서울특별시 은평구 갈현동","37.6208998","126.9127557","OK","갈현동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","구산동","대한민국 서울특별시 은평구 구산동","37.6122812","126.9082658","OK","구산동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","녹번동","대한민국 서울특별시 은평구 녹번동","37.6040879","126.9317233","OK","녹번동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","대조동","대한민국 서울특별시 은평구 대조동","37.6126100","126.9227835","OK","대조동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","불광동","대한민국 서울특별시 은평구 불광동","37.6194236","126.9354046","OK","불광동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","수색동","대한민국 서울특별시 은평구 수색동","37.5851873","126.8948584","OK","수색동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","신사동","대한민국 서울특별시 은평구 신사동","37.5957252","126.9085503","OK","신사동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","역촌동","대한민국 서울특별시 은평구 역촌동","37.6049941","126.9148856","OK","역촌동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","응암동","대한민국 서울특별시 은평구 응암동","37.5926573","126.9216114","OK","응암동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","증산동","대한민국 서울특별시 은평구 증산동","37.5831882","126.9055622","OK","증산동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","은평구","진관동","대한민국 서울특별시 은평구 진관동","37.6421169","126.9354305","OK","진관동, 은평구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","4가동","대한민국 서울특별시 종로구 4가동","37.5779119","126.9930777","OK","종로1·2·3·4가동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","6가동","대한민국 서울특별시 종로구 6가동","37.5730770","127.0037308","OK","종로5·6가동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","가회동","대한민국 서울특별시 종로구 가회동","37.5840597","126.9864644","OK","가회동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","교남동","대한민국 서울특별시 종로구 교남동","37.5716654","126.9633904","OK","교남동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","무악동","대한민국 서울특별시 종로구 무악동","37.5767200","126.9581200","OK","무악동, 종로구, 서울특별시, 03024, 대한민국"
"한국미인테라피","서울","서울","종로구","부암동","대한민국 서울특별시 종로구 부암동","37.5949602","126.9657272","OK","부암동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","사직동","대한민국 서울특별시 종로구 사직동","37.5738317","126.9703028","OK","사직동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","삼청동","대한민국 서울특별시 종로구 삼청동","37.5896400","126.9811200","OK","삼청동, 종로구, 서울특별시, 03050, 대한민국"
"한국미인테라피","서울","서울","종로구","숭인동","대한민국 서울특별시 종로구 숭인동","37.5764800","127.0184800","OK","숭인동, 숭인1동, 종로구, 서울특별시, 03110, 대한민국"
"한국미인테라피","서울","서울","종로구","이화동","대한민국 서울특별시 종로구 이화동","37.5766300","127.0051500","OK","이화동, 종로구, 서울특별시, 03100, 대한민국"
"한국미인테라피","서울","서울","종로구","창신동","대한민국 서울특별시 종로구 창신동","37.5759500","127.0131300","OK","창신동, 창신3동, 종로구, 서울특별시, 03103, 대한민국"
"한국미인테라피","서울","서울","종로구","청운효자동","대한민국 서울특별시 종로구 청운효자동","37.5849757","126.9684832","OK","청운효자동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","평창동","대한민국 서울특별시 종로구 평창동","37.6159731","126.9676478","OK","평창동, 종로구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","종로구","혜화동","대한민국 서울특별시 종로구 혜화동","37.5875500","127.0021700","OK","혜화동, 종로구, 서울특별시, 03076, 대한민국"
"한국미인테라피","서울","서울","중구","광희동","대한민국 서울특별시 중구 광희동","37.5655625","127.0071401","OK","광희동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","다산동","대한민국 서울특별시 중구 다산동","37.5548536","127.0080699","OK","다산동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","동화동","대한민국 서울특별시 중구 동화동","37.5607687","127.0175424","OK","동화동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","명동","대한민국 서울특별시 중구 명동","37.5613134","126.9850861","OK","명동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","소공동","대한민국 서울특별시 중구 소공동","37.5636592","126.9794961","OK","소공동, 중구, 서울특별시, 04531, 대한민국"
"한국미인테라피","서울","서울","중구","신당동","대한민국 서울특별시 중구 신당동","37.5651969","127.0132200","OK","신당동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","약수동","대한민국 서울특별시 중구 약수동","37.5496054","127.0101079","OK","약수동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","을지로동","대한민국 서울특별시 중구 을지로동","37.5664192","126.9968622","OK","을지로동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","장충동","대한민국 서울특별시 중구 장충동","37.5557749","127.0029706","OK","장충동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","중림동","대한민국 서울특별시 중구 중림동","37.5567609","126.9663037","OK","중림동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","청구동","대한민국 서울특별시 중구 청구동","37.5565812","127.0147653","OK","청구동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","필동","대한민국 서울특별시 중구 필동","37.5567795","126.9926577","OK","필동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","황학동","대한민국 서울특별시 중구 황학동","37.5675499","127.0217200","OK","황학동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중구","회현동","대한민국 서울특별시 중구 회현동","37.5570967","126.9762286","OK","회현동, 중구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","8동","대한민국 서울특별시 중랑구 8동","37.6024751","127.1070410","OK","8동, 망우로81길, 경남아파트 (37), 망우동, 망우본동, 중랑구, 서울특별시, 02062, 대한민국"
"한국미인테라피","서울","서울","중랑구","망우동","대한민국 서울특별시 중랑구 망우동","37.6008638","127.1076269","OK","망우동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","망우본동","대한민국 서울특별시 중랑구 망우본동","37.6028465","127.1089737","OK","망우본동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","면목동","대한민국 서울특별시 중랑구 면목동","37.5817944","127.0910424","OK","면목동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","면목본동","대한민국 서울특별시 중랑구 면목본동","37.5892468","127.0892776","OK","면목본동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","묵동","대한민국 서울특별시 중랑구 묵동","37.6127705","127.0785200","OK","묵동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","상봉동","대한민국 서울특별시 중랑구 상봉동","37.6001644","127.0909024","OK","상봉동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","신내동","대한민국 서울특별시 중랑구 신내동","37.6107129","127.0931277","OK","신내동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","서울","서울","중랑구","중화동","대한민국 서울특별시 중랑구 중화동","37.6005135","127.0793787","OK","중화동, 중랑구, 서울특별시, 대한민국"
"한국미인테라피","인천","인천","강화군","강화읍","대한민국 인천광역시 강화군 강화읍","37.7482072","126.4835323","OK","강화읍, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","교동면","대한민국 인천광역시 강화군 교동면","37.7884282","126.2696329","OK","교동면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","길상면","대한민국 인천광역시 강화군 길상면","37.6265000","126.4988400","OK","길상면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","내가면","대한민국 인천광역시 강화군 내가면","37.7191220","126.3858798","OK","내가면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","불은면","대한민국 인천광역시 강화군 불은면","37.6782700","126.4927200","OK","불은면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","삼산면","대한민국 인천광역시 강화군 삼산면","37.7083200","126.3038246","OK","삼산면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","서도면","대한민국 인천광역시 강화군 서도면","37.6531305","126.2238429","OK","서도면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","선원면","대한민국 인천광역시 강화군 선원면","37.7166400","126.4893700","OK","선원면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","송해면","대한민국 인천광역시 강화군 송해면","37.7759204","126.4623744","OK","송해면, 강화군, 인천광역시, 23019, 대한민국"
"한국미인테라피","인천","인천","강화군","양도면","대한민국 인천광역시 강화군 양도면","37.6676800","126.4284500","OK","양도면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","양사면","대한민국 인천광역시 강화군 양사면","37.8026812","126.4060337","OK","양사면, 강화군, 인천광역시, 23011, 대한민국"
"한국미인테라피","인천","인천","강화군","하점면","대한민국 인천광역시 강화군 하점면","37.7684050","126.4048539","OK","하점면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","강화군","화도면","대한민국 인천광역시 강화군 화도면","37.6165073","126.4189198","OK","화도면, 강화군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","검단동","대한민국 인천광역시 검단구 검단동","37.6132558","126.6487956","OK","검단동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","당하동","대한민국 인천광역시 검단구 당하동","37.5854662","126.6805067","OK","당하동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","마전동","대한민국 인천광역시 검단구 마전동","37.5969838","126.6676253","OK","마전동, 당하동, 검단구, 인천광역시, 22640, 대한민국"
"한국미인테라피","인천","인천","검단구","불로대곡동","대한민국 인천광역시 검단구 불로대곡동","37.6177446","126.6791275","OK","불로대곡동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","아라동","대한민국 인천광역시 검단구 아라동","37.5913583","126.7119120","OK","아라동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","오류왕길동","대한민국 인천광역시 검단구 오류왕길동","37.5810833","126.6106940","OK","오류왕길동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","검단구","원당동","대한민국 인천광역시 검단구 원당동","37.5924107","126.6938209","OK","원당동, 검단구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","계양구","계산동","대한민국 인천광역시 계양구 계산동","37.5432316","126.7198961","OK","계산동, 계양구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","계양구","계양동","대한민국 인천광역시 계양구 계양동","","","NOT_FOUND",""
"한국미인테라피","인천","인천","계양구","작전동","대한민국 인천광역시 계양구 작전동","37.5304086","126.7257911","OK","작전동, 작전2동, 계양구, 인천광역시, 21115, 대한민국"
"한국미인테라피","인천","인천","계양구","작전서운동","대한민국 인천광역시 계양구 작전서운동","37.5308718","126.7469442","OK","작전서운동, 계양구, 인천광역시, 407-063, 대한민국"
"한국미인테라피","인천","인천","계양구","효성동","대한민국 인천광역시 계양구 효성동","37.5293934","126.7065108","OK","효성동, 효성1동, 계양구, 인천광역시, 21098, 대한민국"
"한국미인테라피","인천","인천","남동구","간석동","대한민국 인천광역시 남동구 간석동","37.4669753","126.7050548","OK","간석동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","구월동","대한민국 인천광역시 남동구 구월동","37.4473875","126.7062890","OK","구월동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","남촌도림동","대한민국 인천광역시 남동구 남촌도림동","37.4283270","126.7215478","OK","남촌도림동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","논현고잔동","대한민국 인천광역시 남동구 논현고잔동","37.3936073","126.7031795","OK","논현고잔동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","남동구","논현동","대한민국 인천광역시 남동구 논현동","37.4031099","126.7261793","OK","논현동, 논현1동, 남동구, 인천광역시, 21653, 대한민국"
"한국미인테라피","인천","인천","남동구","만수동","대한민국 인천광역시 남동구 만수동","37.4529100","126.7358300","OK","만수동, 만수1동, 남동구, 인천광역시, 21541, 대한민국"
"한국미인테라피","인천","인천","남동구","서창동","대한민국 인천광역시 남동구 서창동","37.4321061","126.7491895","OK","서창동, 장수서창동, 남동구, 인천광역시, 21604, 대한민국"
"한국미인테라피","인천","인천","남동구","장수서창동","대한민국 인천광역시 남동구 장수서창동","37.4471592","126.7589506","OK","장수서창동, 남동구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","3동","대한민국 인천광역시 미추홀구 3동","37.4595010","126.6658828","OK","3동, 수봉로163번길, 우진맨션아파트, 주안2동, 미추홀구, 인천광역시, 22156, 대한민국"
"한국미인테라피","인천","인천","미추홀구","4동","대한민국 인천광역시 미추홀구 4동","37.4523591","126.6596359","OK","용현1·4동, 미추홀구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","관교동","대한민국 인천광역시 미추홀구 관교동","37.4433241","126.6908239","OK","관교동, 미추홀구, 인천광역시, 22241, 대한민국"
"한국미인테라피","인천","인천","미추홀구","도화동","대한민국 인천광역시 미추홀구 도화동","37.4713487","126.6617180","OK","도화동, 도화2·3동, 미추홀구, 인천광역시, 22102, 대한민국"
"한국미인테라피","인천","인천","미추홀구","문학동","대한민국 인천광역시 미추홀구 문학동","37.4378379","126.6829082","OK","문학동, 미추홀구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","숭의동","대한민국 인천광역시 미추홀구 숭의동","37.4636414","126.6505708","OK","숭의동, 미추홀구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","미추홀구","용현동","대한민국 인천광역시 미추홀구 용현동","37.4508937","126.6492456","OK","용현동, 용현1·4동, 미추홀구, 인천광역시, 22188, 대한민국"
"한국미인테라피","인천","인천","미추홀구","주안동","대한민국 인천광역시 미추홀구 주안동","37.4587798","126.6797890","OK","주안동, 주안1동, 미추홀구, 인천광역시, 22139, 대한민국"
"한국미인테라피","인천","인천","미추홀구","학익동","대한민국 인천광역시 미추홀구 학익동","37.4400661","126.6564528","OK","학익동, 학익1동, 미추홀구, 인천광역시, 22205, 대한민국"
"한국미인테라피","인천","인천","부평구","갈산동","대한민국 인천광역시 부평구 갈산동","37.5154100","126.7267600","OK","갈산동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","부개동","대한민국 인천광역시 부평구 부개동","37.4937932","126.7380537","OK","부개동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","부평동","대한민국 인천광역시 부평구 부평동","37.4906976","126.7238170","OK","부평동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","산곡동","대한민국 인천광역시 부평구 산곡동","37.4991807","126.7024188","OK","산곡동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","삼산동","대한민국 인천광역시 부평구 삼산동","37.5151336","126.7418482","OK","삼산동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","십정동","대한민국 인천광역시 부평구 십정동","37.4766289","126.6974314","OK","십정동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","일신동","대한민국 인천광역시 부평구 일신동","37.4808392","126.7479615","OK","일신동, 부평구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","부평구","청천동","대한민국 인천광역시 부평구 청천동","37.5188330","126.7080961","OK","청천동, 청천2동, 부평구, 인천광역시, 21311, 대한민국"
"한국미인테라피","인천","인천","서해구","가정동","대한민국 인천광역시 서해구 가정동","37.5265430","126.6740693","OK","가정동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","가좌동","대한민국 인천광역시 서해구 가좌동","37.4881988","126.6764228","OK","가좌동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","검암경서동","대한민국 인천광역시 서해구 검암경서동","37.5583760","126.6562938","OK","검암경서동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","석남동","대한민국 인천광역시 서해구 석남동","37.5066407","126.6705375","OK","석남동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","신현원창동","대한민국 인천광역시 서해구 신현원창동","37.5392720","126.5882090","OK","신현원창동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","연희동","대한민국 인천광역시 서해구 연희동","37.5486392","126.6826642","OK","연희동, 서해구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","서해구","청라동","대한민국 인천광역시 서해구 청라동","37.5330681","126.6299034","OK","청라동, 청라3동, 서해구, 인천광역시, 22758, 대한민국"
"한국미인테라피","인천","인천","연수구","동춘동","대한민국 인천광역시 연수구 동춘동","37.4046979","126.6650924","OK","동춘동, 동춘1동, 연수구, 인천광역시, 21971, 대한민국"
"한국미인테라피","인천","인천","연수구","선학동","대한민국 인천광역시 연수구 선학동","37.4278854","126.6963107","OK","선학동, 연수구, 인천광역시, 21938, 대한민국"
"한국미인테라피","인천","인천","연수구","송도동","대한민국 인천광역시 연수구 송도동","37.3851499","126.6457433","OK","송도동, 송도1동, 연수구, 인천광역시, 22000, 대한민국"
"한국미인테라피","인천","인천","연수구","연수동","대한민국 인천광역시 연수구 연수동","37.4190772","126.6860232","OK","연수동, 연수구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","연수구","옥련동","대한민국 인천광역시 연수구 옥련동","37.4242577","126.6478206","OK","옥련동, 연수구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","연수구","청학동","대한민국 인천광역시 연수구 청학동","37.4234771","126.6645224","OK","청학동, 연수구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","영종구","영종동","대한민국 인천광역시 영종구 영종동","37.5043470","126.5389436","OK","영종동, 영종구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","영종구","용유동","대한민국 인천광역시 영종구 용유동","37.4090800","126.4325567","OK","용유동, 영종구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","영종구","운서동","대한민국 인천광역시 영종구 운서동","37.4844700","126.4862600","OK","운서동, 공항신도시, 영종구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","대청면","대한민국 인천광역시 옹진군 대청면","37.8330448","124.7035999","OK","대청면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","덕적면","대한민국 인천광역시 옹진군 덕적면","37.2317714","126.1155044","OK","덕적면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","백령면","대한민국 인천광역시 옹진군 백령면","37.9486074","124.6798095","OK","백령면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","북도면","대한민국 인천광역시 옹진군 북도면","37.5311860","126.4067084","OK","북도면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","연평면","대한민국 인천광역시 옹진군 연평면","37.6687698","125.6946955","OK","연평면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","영흥면","대한민국 인천광역시 옹진군 영흥면","37.2532931","126.4642048","OK","영흥면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","옹진군","자월면","대한민국 인천광역시 옹진군 자월면","37.2504608","126.3084438","OK","자월면, 옹진군, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","2동","대한민국 인천광역시 제물포구 2동","37.4527796","126.6050965","OK","2동, 축항대로86번길, 항동7가, 연안동, 제물포구, 인천광역시, 22348, 대한민국"
"한국미인테라피","인천","인천","제물포구","개항동","대한민국 인천광역시 제물포구 개항동","37.4797781","126.6242542","OK","개항동 어울터, 참외전로37번길, 송월동1가, 송월동, 제물포구, 인천광역시, 22308, 대한민국"
"한국미인테라피","인천","인천","제물포구","금창동","대한민국 인천광역시 제물포구 금창동","37.4716038","126.6403114","OK","금창동, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","도원동","대한민국 인천광역시 제물포구 도원동","37.4672333","126.6399999","OK","도원동, 제물포구, 인천광역시, 22327, 대한민국"
"한국미인테라피","인천","인천","제물포구","동인천동","대한민국 인천광역시 제물포구 동인천동","37.4753702","126.6279210","OK","동인천동, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","만석동","대한민국 인천광역시 제물포구 만석동","37.4857038","126.6225567","OK","만석동, 중구, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","송림동","대한민국 인천광역시 제물포구 송림동","37.4773577","126.6487611","OK","송림동, 동구, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","송현동","대한민국 인천광역시 제물포구 송현동","37.4863200","126.6412510","OK","송현동, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","신포동","대한민국 인천광역시 제물포구 신포동","37.4673141","126.6208741","OK","신포동, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","신흥동","대한민국 인천광역시 제물포구 신흥동","37.4659300","126.6373200","OK","신흥동, 동구, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","연안동","대한민국 인천광역시 제물포구 연안동","37.4521981","126.5941411","OK","연안동, 제물포구, 인천광역시, 대한민국"
"한국미인테라피","인천","인천","제물포구","율목동","대한민국 인천광역시 제물포구 율목동","37.4700935","126.6350444","OK","율목동, 제물포구, 인천광역시, 22319, 대한민국"
"한국미인테라피","인천","인천","제물포구","화수동","대한민국 인천광역시 제물포구 화수동","37.4824887","126.6320161","OK","화수동, 화수1·화평동, 제물포구, 인천광역시, 22516, 대한민국"
"한국미인테라피","인천","인천","제물포구","화평동","대한민국 인천광역시 제물포구 화평동","37.4792400","126.6308200","OK","화평동, 화수1·화평동, 제물포구, 인천광역시, 22549, 대한민국"
"한국미인테라피","아산","충남","아산","도고면","대한민국 충청남도 아산 도고면","36.7573924","126.8895814","OK","도고면, 아산시, 충청남도, 31550, 대한민국"
"한국미인테라피","아산","충남","아산","둔포면","대한민국 충청남도 아산 둔포면","36.9158923","127.0383651","OK","둔포면, 아산시, 충청남도, 31405, 대한민국"
"한국미인테라피","아산","충남","아산","배방읍","대한민국 충청남도 아산 배방읍","36.7656300","127.0662549","OK","배방읍, 아산시, 충청남도, 31487, 대한민국"
"한국미인테라피","아산","충남","아산","선장면","대한민국 충청남도 아산 선장면","36.7945000","126.8693900","OK","선장면, 아산시, 충청남도, 31546, 대한민국"
"한국미인테라피","아산","충남","아산","송악면","대한민국 충청남도 아산 송악면","36.7305737","127.0097967","OK","송악면, 아산시, 충청남도, 31557, 대한민국"
"한국미인테라피","아산","충남","아산","신창면","대한민국 충청남도 아산 신창면","36.7908700","126.9341100","OK","신창면, 아산시, 충청남도, 31536, 대한민국"
"한국미인테라피","아산","충남","아산","염치읍","대한민국 충청남도 아산 염치읍","36.8200300","126.9862700","OK","염치읍, 아산시, 충청남도, 31445, 대한민국"
"한국미인테라피","아산","충남","아산","영인면","대한민국 충청남도 아산 영인면","36.8808400","126.9578000","OK","영인면, 아산시, 충청남도, 31425, 대한민국"
"한국미인테라피","아산","충남","아산","온양동","대한민국 충청남도 아산 온양동","","","NOT_FOUND",""
"한국미인테라피","아산","충남","아산","음봉면","대한민국 충청남도 아산 음봉면","36.8595400","127.0495500","OK","음봉면, 아산시, 충청남도, 31413, 대한민국"
