"Class","File","Context","OldTitle","NewTitle","OldDescription","NewDescription","TitlePattern","MetaPattern"
"업체상세","shops/seoul/gangnam-gu/한국미인테라피/index.html","60분·90분·60,000원·90,000원","한국미인테라피 | 강남구 업체 상세정보 | 몽라운지","강남구 출장마사지 한국미인테라피 | 영업시간·문의 | 몽라운지","역삼·논현·삼성동 중심 빠른 예약과 편안한 방문 관리","강남구에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분·60,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-10","SHOP-03"
"업체상세","shops/seoul/gangnam-gu/일원동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 강남구 일원동 이용 안내","프리미엄테라피 이용 안내 | 강남구 일원동 운영시간·코스 정보 | 몽라운지","강남구 일원동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강남구 일원동 지역의 프리미엄테라피 이용 정보를 정리했습니다. 120분·60분·150,000원 정보를 포함해,  코스와 가격, 영업시간, 전화·문자 문의 방법을 확인하고 이용 전 필요한 내용을 비교할 수 있습니다.","SHOP-05","SHOP-01"
"업체상세","shops/seoul/gangnam-gu/일원본동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 강남구 일원본동 이용 안내","강남구 일원본동 한국미인테라피 | 코스와 영업시간 안내 | 몽라운지","강남구 일원본동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","한국미인테라피 이용을 검토할 때 참고할 강남구 일원본동 상세 정보입니다. 60분·90분·100,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-02","SHOP-06"
"업체상세","shops/seoul/gangnam-gu/일원본동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 강남구 일원본동 이용 안내","너무이쁜테라피 강남구 일원본동 안내 | 전화·문자·가격 정보 | 몽라운지","강남구 일원본동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","너무이쁜테라피의 코스와 운영 정보를 강남구 일원본동 기준으로 안내합니다. 120분·60분·90,000원 정보를 포함해,  가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","SHOP-15","SHOP-08"
"업체상세","shops/seoul/gangnam-gu/일원본동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 강남구 일원본동 이용 안내","강남구 일원본동 기준 love테라피 | 코스·운영시간 안내 | 몽라운지","강남구 일원본동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피의 강남구 일원본동 이용 안내입니다. 120분·60분·140,000원 정보를 포함해,  운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","SHOP-16","SHOP-02"
"업체상세","shops/seoul/gangnam-gu/일원본동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 강남구 일원본동 이용 안내","강남구 일원본동 프리미엄테라피 이용 가이드 | 코스·연락 방법 | 몽라운지","강남구 일원본동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피 이용을 검토할 때 참고할 강남구 일원본동 상세 정보입니다. 120분·60분·150,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-08","SHOP-06"
"업체상세","shops/seoul/gangnam-gu/청담동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 강남구 청담동 이용 안내","한국미인테라피 | 강남구 청담동 이용 전 확인정보 | 몽라운지","강남구 청담동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강남구 청담동에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분·100,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-11","SHOP-03"
"업체상세","shops/seoul/gangnam-gu/청담동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 강남구 청담동 이용 안내","강남구 청담동 너무이쁜테라피 | 영업시간과 코스 구성 | 몽라운지","강남구 청담동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강남구 청담동에서 너무이쁜테라피 이용 전 확인할 정보를 모았습니다. 120분·60분·90,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-14","SHOP-03"
"업체상세","shops/seoul/gangnam-gu/청담동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 강남구 청담동 이용 안내","love테라피 | 강남구 청담동 코스·가격·운영정보 | 몽라운지","강남구 청담동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피의 강남구 청담동 이용 안내입니다. 120분·60분·140,000원 정보를 포함해,  운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","SHOP-01","SHOP-02"
"업체상세","shops/seoul/gangnam-gu/청담동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 강남구 청담동 이용 안내","프리미엄테라피 강남구 청담동 출장마사지 | 코스·가격 안내 | 몽라운지","강남구 청담동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피의 강남구 청담동 이용 안내입니다. 120분·60분·150,000원 정보를 포함해,  운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","SHOP-09","SHOP-02"
"업체상세","shops/seoul/gangdong-gu/강일동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 강동구 강일동 이용 안내","강동구 강일동 한국미인테라피 | 가격·운영시간·문의 정보 | 몽라운지","강동구 강일동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강동구 강일동 지역의 한국미인테라피 이용 정보를 정리했습니다. 60분·90분·100,000원 정보를 포함해,  코스와 가격, 영업시간, 전화·문자 문의 방법을 확인하고 이용 전 필요한 내용을 비교할 수 있습니다.","SHOP-06","SHOP-01"
"업체상세","shops/seoul/gangdong-gu/강일동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 강동구 강일동 이용 안내","너무이쁜테라피 상세정보 | 강동구 강일동 코스와 이용시간 | 몽라운지","강동구 강일동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강동구 강일동 기준으로 너무이쁜테라피 운영 정보를 정리했습니다. 120분·60분·90,000원 정보를 포함해,  코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","SHOP-07","SHOP-05"
"업체상세","shops/seoul/gangdong-gu/강일동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 강동구 강일동 이용 안내","love테라피 강동구 강일동 안내 | 전화·문자·가격 정보 | 몽라운지","강동구 강일동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피의 강동구 강일동 이용 안내입니다. 120분·60분·140,000원 정보를 포함해,  운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","SHOP-15","SHOP-02"
"업체상세","shops/seoul/gangdong-gu/강일동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 강동구 강일동 이용 안내","프리미엄테라피 강동구 강일동 이용정보 | 가격·전화·문자 문의 | 몽라운지","강동구 강일동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피 이용을 검토할 때 참고할 강동구 강일동 상세 정보입니다. 120분·60분·150,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-03","SHOP-06"
"업체상세","shops/seoul/gangdong-gu/강일동/마인드좋은테라피/index.html","120분·60분·100,000원·60,000원","마인드좋은테라피 | 강동구 강일동 이용 안내","강동구 강일동 출장마사지 마인드좋은테라피 | 영업시간·문의 | 몽라운지","강동구 강일동 지역의 마인드좋은테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","마인드좋은테라피 이용을 검토할 때 참고할 강동구 강일동 상세 정보입니다. 120분·60분·100,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-10","SHOP-06"
"업체상세","shops/seoul/gangdong-gu/고덕동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 강동구 고덕동 이용 안내","강동구 고덕동 기준 한국미인테라피 | 코스·운영시간 안내 | 몽라운지","강동구 고덕동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","한국미인테라피의 코스와 운영 정보를 강동구 고덕동 기준으로 안내합니다. 60분·90분·100,000원 정보를 포함해,  가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","SHOP-16","SHOP-08"
"업체상세","shops/seoul/gangdong-gu/고덕동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 강동구 고덕동 이용 안내","너무이쁜테라피 운영정보 | 강동구 고덕동 가격·문의 방법 | 몽라운지","강동구 고덕동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","너무이쁜테라피의 코스와 운영 정보를 강동구 고덕동 기준으로 안내합니다. 120분·60분·90,000원 정보를 포함해,  가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","SHOP-13","SHOP-08"
"업체상세","shops/seoul/gangdong-gu/고덕동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 강동구 고덕동 이용 안내","강동구 고덕동 love테라피 | 코스별 시간·가격 안내 | 몽라운지","강동구 고덕동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피 이용을 검토할 때 참고할 강동구 고덕동 상세 정보입니다. 120분·60분·140,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-12","SHOP-06"
"업체상세","shops/seoul/gangdong-gu/고덕동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 강동구 고덕동 이용 안내","프리미엄테라피 운영정보 | 강동구 고덕동 가격·문의 방법 | 몽라운지","강동구 고덕동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피의 코스와 운영 정보를 강동구 고덕동 기준으로 안내합니다. 120분·60분·150,000원 정보를 포함해,  가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","SHOP-13","SHOP-08"
"업체상세","shops/seoul/gangdong-gu/고덕동/마인드좋은테라피/index.html","120분·60분·100,000원·60,000원","마인드좋은테라피 | 강동구 고덕동 이용 안내","마인드좋은테라피 강동구 고덕동 이용정보 | 가격·전화·문자 문의 | 몽라운지","강동구 고덕동 지역의 마인드좋은테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강동구 고덕동 기준으로 마인드좋은테라피 운영 정보를 정리했습니다. 120분·60분·100,000원 정보를 포함해,  코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","SHOP-03","SHOP-05"
"업체상세","shops/seoul/gangdong-gu/길동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 강동구 길동 이용 안내","한국미인테라피 상세정보 | 강동구 길동 코스와 이용시간 | 몽라운지","강동구 길동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","강동구 길동 생활권에서 확인할 수 있는 한국미인테라피 정보를 담았습니다. 60분·90분·100,000원 정보를 포함해,  이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","SHOP-07","SHOP-07"
